shinseishoKanriNo,DbUDD013ShinseishoKanriNo,ShinseishoKanriNo,,,,,申請管理番号,A
zenkaiShinseishoKanriNo,DbUDD013ShinseishoKanriNo,ShinseishoKanriNo,,,,,前回申請管理番号,A
