recordShubetsu,varchar,RString,,,,,A
renban,varchar,RString,,,,,A
kokanjohoShikibetsuNo,varchar,RString,,,,,A
chohyoRecordShubetsu,varchar,RString,,,,,A
shinsaYM,varchar,RString,,,,,A
taishoYM,varchar,RString,,,,,A
hokenshaNo,varchar,RString,,,,,A
KyotakuShienJigyoshoNo,varchar,RString,,,,,A
kyufukanrihyoSakuseiKubunCode,varchar,RString,,,,,A
kyufukanrihyoSakuseiYMD,varchar,RString,,,,,A
kyufukanrihyoShubetsuKubunCode,varchar,RString,,,,,A
kyufukanrihyoMeisaigyoNo,varchar,RString,,,,,A
hihokenshaNo,varchar,RString,,,,,A
seinengappiYMD,varchar,RString,,,,,A
seibetsuCode,varchar,RString,,,,,A
yokaigojotaiKubunCode,varchar,RString,,,,,A
gendogakuTekiyoKaishiYMD,varchar,RString,,,,,A
gendogakuTekiyoShuryoYMD,varchar,RString,,,,,A
kyotakuKaigoyoboShikyugendogaku,varchar,RString,,,,,A
kyotakuKeikakuSakuseiKubunCode,varchar,RString,,,,,A
serviceTeikyoJigyoshoNo,varchar,RString,,,,,A
shiteiKijunGaitoJigyoshoKubunCode,varchar,RString,,,,,A
serviceShuruiCode,varchar,RString,,,,,A
kyufuKeikakuTanisuNissu,varchar,RString,,,,,A
zentsukiMadeKyufuKeikakuNissu,varchar,RString,,,,,A
shiteiServiceShokei,varchar,RString,,,,,A
kijunGaitoServiceShokei,varchar,RString,,,,,A
kyufuKeikakuGokeiTanisuNissu,varchar,RString,,,,,A
kaigoshienSenmoninNo,varchar,RString,,,,,A
itakusakiKyotakuKaigoshienJigyoshoNo,varchar,RString,,,,,A
itakusakiKaigoshienSenmoninNo,varchar,RString,,,,,A
hihoNoHenkanShichosonCode,varchar,RString,,,,,A
shinHihokenshaNo,varchar,RString,,,,,A
shichosonCode,varchar,RString,,,,,A
koikiJutokuSochimotoShichosonCode,varchar,RString,,,,,A
kyoShichosonCode,varchar,RString,,,,,A
shikibetsuCode,varchar,RString,,,,,A
kanjiMeisho,varchar,RString,,,,,A
jigyoshoMeisho,varchar,RString,,,,,A
shokisaiHokenshaNo,varchar,RString,,,,,A
