shoKisaiHokenshaNo,DbUDD015ShoKisaiHokenshaNo,DbUDD015ShoKisaiHokenshaNo,,,,,A
shishoCode,DbUDD014ShishoCode,DbUDD014ShishoCode,,,,,A
shishoMei,varchar,RString,,,,,A
